Province,District,Long,Lat,Ele,River ,Flat,"Main OCC
Farming
0:No
1:Yes","Second OCC
Farming
0:No
1:Yes","Migration
BackG
0:No
1:Yes","Literate
0:no
1:yes","Gender 
0:F
1:M",Age,"Change in
farm income
0:decreased
1:no change
2:increased ","Environment
reason for
increase
0:no
1:yes","Agri
reason for
increase
0:no
1:yes","Economic
reason for
increase
0:no
1:yes","Price Change/
Economic reason
for decrease
0:no
1:yes","Environment
reason for
decrease
0:no
1:yes ","Environment
constrain
0:no
1:yes",t8,r8,Fuel
3,10,66.789812,33.730835,2605.323486,0,1,0,1,0,1,1,27,0,0,0,0,0,1,1,17.83529675,0.63112325,6000
3,10,66.77447,33.760138,2584.734863,1,0,1,0,0,1,1,26,2,1,1,1,0,0,1,17.77817425,0.494136,10000
3,10,66.97844,33.716375,2808.675293,0,0,0,1,1,1,1,42,2,0,1,0,0,0,1,17.103119,1.58636475,5000
3,10,66.969707,33.669627,2836.337402,0,1,0,1,1,1,1,50,0,0,0,0,0,1,1,17.19092225,1.8592225,7500
3,10,66.959062,33.693803,2811.959473,1,1,0,1,0,1,1,30,2,0,1,0,0,0,1,17.21351225,1.64941525,25000
3,10,66.727394,33.774455,2548.781494,0,0,1,1,1,1,1,25,2,1,1,0,0,0,1,17.9745035,0.4096175,5000
3,10,66.808137,33.80382,2627.164063,0,0,1,1,1,0,1,45,0,0,0,0,1,1,1,17.5536555,0.438774,12500
3,10,66.750779,33.631941,2618.613037,0,0,1,0,0,0,1,33,0,0,0,0,0,1,1,18.231669,0.92475075,6000
3,10,66.815758,33.803473,2627.164063,0,0,1,1,1,0,1,40,0,0,0,0,1,1,1,17.5536555,0.438774,25000
3,10,66.771604,33.628709,2648.801758,0,0,1,0,1,1,1,35,0,0,0,0,0,1,1,18.087762,1.0044595,12500
3,10,66.789691,33.730813,2605.323486,0,0,1,1,1,0,1,60,0,0,0,0,1,1,1,17.83529675,0.63112325,15000
3,10,66.982495,33.67841,2838.815918,0,1,1,0,1,1,1,55,0,0,0,0,0,1,1,17.0976555,1.90212675,20000
3,10,66.967597,33.672033,2829.038818,0,1,1,0,1,0,1,65,0,0,0,0,1,1,1,17.1697155,1.80135425,25000
3,10,66.770223,33.629161,2648.801758,0,0,1,0,1,1,1,40,2,0,0,1,0,0,1,18.087762,1.0044595,14000
3,10,66.8132,33.805332,2627.164063,0,1,1,0,1,1,1,38,0,0,0,0,1,1,1,17.5536555,0.438774,17500
3,10,66.971188,33.673162,2829.038818,0,1,1,0,1,0,1,60,0,0,0,0,1,1,1,17.1697155,1.80135425,30000
3,10,66.773858,33.756692,2587.922852,0,0,1,0,1,1,1,48,0,0,0,0,0,1,1,17.81508,0.52947875,20000
3,10,66.774061,33.75652,2587.922852,0,1,1,1,1,1,1,40,2,1,0,1,0,0,1,17.81508,0.52947875,12000
3,10,66.769963,33.62735,2648.801758,0,0,1,0,1,1,1,68,0,0,0,0,0,1,1,18.087762,1.0044595,10000
3,10,66.966853,33.670765,2819.233154,0,0,1,0,1,1,1,50,0,0,0,0,0,1,1,17.23672,1.71033925,30000
3,10,66.809422,33.795623,2630.371826,0,0,0,1,1,1,1,62,0,0,0,0,1,1,1,17.5790515,0.464896,74000
3,10,66.982095,33.675305,2838.815918,0,1,1,0,0,0,1,30,0,0,0,0,1,1,1,17.0976555,1.90212675,15000
3,10,66.768551,33.631123,2648.801758,0,0,1,1,1,1,1,40,2,0,0,1,0,0,1,18.087762,1.0044595,7500
3,10,66.998972,33.71438,2829.567383,0,0,0,1,1,1,1,27,2,0,0,1,0,0,0,16.9660955,1.770361,20000
3,10,66.812565,33.80491,2627.164063,0,0,1,0,1,1,1,45,0,0,0,0,1,1,1,17.5536555,0.438774,12500
3,10,66.82263,33.809567,2629.927979,0,1,0,1,0,1,1,25,0,0,0,0,1,1,1,17.493181,0.4258815,47500
3,10,66.809625,33.795205,2630.371826,0,0,0,0,0,1,0,55,0,0,0,0,1,1,1,17.5790515,0.464896,75000
3,10,66.808347,33.794457,2630.371826,0,0,1,0,1,1,1,45,0,0,0,0,1,1,1,17.5790515,0.464896,32500
3,10,66.816192,33.810973,2601.996826,0,1,0,0,1,1,1,30,0,0,0,0,1,1,1,17.52737225,0.40841475,22500
3,10,66.765201,33.655802,2613.112549,0,0,1,0,1,1,1,23,0,0,0,0,0,1,1,18.1203675,0.814908,4000
3,10,66.958365,33.699757,2804.955322,0,1,1,0,1,0,1,40,0,0,0,0,0,1,1,17.189507,1.58066725,35000
3,10,66.765492,33.655518,2613.112549,0,0,1,0,0,1,1,22,1,0,0,0,0,0,1,18.1203675,0.814908,10000
3,10,66.789844,33.730261,2605.323486,0,0,1,0,1,0,1,65,0,0,0,0,0,1,1,17.83529675,0.63112325,12500
3,10,66.773434,33.758099,2587.922852,0,0,1,1,1,1,1,22,0,0,0,0,1,1,1,17.81508,0.52947875,15000
3,10,66.77423,33.760349,2584.734863,0,0,1,1,1,0,1,20,1,0,0,0,0,0,1,17.77817425,0.494136,12500
3,10,66.790774,33.730847,2605.323486,0,1,1,0,1,1,1,54,1,0,0,0,0,0,1,17.83529675,0.63112325,20000
3,10,66.806248,33.808353,2601.996826,0,1,1,0,1,1,1,65,0,0,0,0,1,1,1,17.52737225,0.40841475,37500
3,10,66.756277,33.641288,2626.619629,0,0,1,0,0,1,1,22,1,0,0,0,0,0,1,18.1376025,0.93365775,10000
3,10,66.760063,33.633313,2626.619629,0,0,1,1,1,0,1,78,0,0,0,0,0,1,1,18.1376025,0.93365775,15000
3,10,66.820478,33.806207,2633.146729,0,1,0,0,0,1,0,35,0,0,0,0,1,1,1,17.51567525,0.44942725,28000
3,10,66.99322,33.719742,2829.567383,0,0,1,0,0,0,1,62,0,0,0,0,0,1,1,16.9660955,1.770361,20000
3,10,66.80868,33.795072,2630.371826,0,0,1,1,1,1,1,65,0,0,0,0,1,1,1,17.5790515,0.464896,75000
3,10,66.809233,33.806268,2627.164063,0,0,0,0,0,1,0,35,0,0,0,0,1,1,1,17.5536555,0.438774,17500
3,10,66.774056,33.758381,2584.734863,0,0,1,1,1,1,1,30,0,0,0,0,0,1,1,17.77817425,0.494136,15000
3,10,66.774522,33.760001,2584.734863,0,0,0,1,0,1,1,24,0,0,0,0,0,1,0,17.77817425,0.494136,15000
3,10,67.000792,33.718962,2829.567383,0,1,0,1,0,0,0,45,1,0,0,0,0,0,1,16.9660955,1.770361,4000
3,10,66.757857,33.641392,2626.619629,0,0,1,1,1,0,1,50,0,0,0,0,0,1,1,18.1376025,0.93365775,4000
3,10,66.785191,33.813916,2587.2854,1,0,0,1,0,1,1,25,1,0,0,0,0,0,1,17.60421275,0.38973125,20000
3,10,66.818278,33.804012,2633.146729,1,1,1,1,1,1,1,70,0,0,0,0,1,1,1,17.51567525,0.44942725,49000
3,10,66.77025,33.653475,2633.744873,0,0,1,0,1,1,1,43,1,0,0,0,0,0,1,18.053337,0.93633575,10000
3,10,66.772787,33.627491,2648.801758,0,0,1,1,1,0,1,53,0,0,0,0,0,1,1,18.087762,1.0044595,10000
3,10,66.770601,33.627683,2648.801758,0,0,1,0,1,1,1,32,2,0,0,1,0,0,1,18.087762,1.0044595,15000
3,10,66.726669,33.775145,2548.781494,0,0,1,0,0,1,1,34,2,1,0,1,0,0,1,17.9745035,0.4096175,5000
3,10,66.771086,33.628706,2648.801758,0,0,1,0,1,1,1,40,2,0,0,1,0,0,1,18.087762,1.0044595,10000
3,10,66.971443,33.712625,2808.675293,0,0,1,0,0,0,0,40,2,0,1,1,0,0,1,17.103119,1.58636475,30000
3,10,66.747878,33.631862,2618.613037,0,0,1,1,1,1,1,20,0,0,0,0,0,1,1,18.231669,0.92475075,10000
3,10,66.995058,33.720427,2829.567383,0,0,0,1,0,1,1,45,0,0,0,0,0,1,1,16.9660955,1.770361,25000
3,10,66.8041,33.812873,2594.685547,0,0,1,1,1,1,1,61,0,0,0,0,1,1,1,17.56464575,0.398674,49000
3,10,66.966262,33.67031,2829.53125,0,0,1,0,0,0,0,35,0,0,0,0,0,1,1,17.256052,1.74689375,25000
3,10,66.808755,33.794698,2630.371826,0,0,0,1,0,1,1,20,0,0,0,0,1,1,1,17.5790515,0.464896,82500
3,10,66.970998,33.662332,2836.337402,0,1,1,0,1,1,1,43,0,0,0,0,0,1,1,17.19092225,1.8592225,30000
3,10,66.789466,33.728589,2605.323486,0,1,0,1,0,1,1,21,0,0,0,0,1,1,1,17.83529675,0.63112325,13000
3,10,66.811212,33.802495,2627.164063,0,0,1,0,1,1,1,48,0,0,0,0,1,1,1,17.5536555,0.438774,17500
3,10,66.785213,33.813962,2587.2854,0,1,1,1,0,1,1,27,1,0,0,0,0,0,1,17.60421275,0.38973125,12500
3,10,66.995128,33.720288,2829.567383,0,1,0,0,0,1,0,27,0,0,0,0,0,1,1,16.9660955,1.770361,15000
3,10,66.766103,33.655015,2613.112549,0,0,1,0,0,1,1,25,0,0,0,0,0,1,1,18.1203675,0.814908,5000
3,10,66.775732,33.761094,2584.734863,1,0,1,1,1,1,1,28,0,0,0,0,0,1,1,17.77817425,0.494136,5000
3,10,66.982038,33.676548,2838.815918,0,1,1,0,1,1,1,25,0,0,0,0,0,1,1,17.0976555,1.90212675,30000
3,10,66.968815,33.696133,2815.184326,0,0,0,0,0,1,1,35,0,0,0,0,0,1,1,17.1247955,1.665615,25000
3,10,66.808813,33.797745,2627.164063,0,0,0,1,0,1,1,25,0,0,0,0,1,1,1,17.5536555,0.438774,80000
3,10,66.78345,33.814093,2587.2854,0,1,0,1,1,1,1,45,0,0,0,0,1,1,1,17.60421275,0.38973125,34000
3,10,66.77426,33.75993,2584.734863,0,0,1,1,0,1,1,25,2,1,1,0,0,0,1,17.77817425,0.494136,10000
3,10,66.774222,33.76001,2584.734863,1,0,1,1,1,1,1,56,1,0,0,0,0,0,1,17.77817425,0.494136,12000
3,10,66.775636,33.761212,2584.734863,0,0,1,1,0,1,1,60,1,0,0,0,0,0,1,17.77817425,0.494136,4000
3,10,66.775427,33.627313,2648.801758,0,0,1,0,1,1,1,30,2,0,0,1,0,0,1,18.087762,1.0044595,12000
3,10,66.96653,33.672663,2819.233154,0,1,0,1,0,0,1,40,0,0,0,0,0,1,1,17.23672,1.71033925,35000
3,10,66.771914,33.651053,2633.744873,0,0,1,0,1,1,1,34,1,0,0,0,0,0,1,18.053337,0.93633575,10000
3,10,66.767535,33.63069,2648.801758,0,0,1,1,1,1,1,25,2,0,0,1,0,0,1,18.087762,1.0044595,12000
3,10,66.808878,33.796818,2627.164063,0,0,0,1,0,1,0,54,0,0,0,0,1,1,1,17.5536555,0.438774,80000
3,10,66.757854,33.641192,2626.619629,0,0,1,1,1,0,1,68,0,0,0,0,0,1,1,18.1376025,0.93365775,7500
3,10,66.789686,33.730885,2605.323486,0,0,0,1,0,1,1,23,0,0,0,0,0,1,1,17.83529675,0.63112325,10000
3,10,66.756743,33.642071,2626.619629,0,0,1,1,0,0,1,72,1,0,0,0,0,0,1,18.1376025,0.93365775,10000
3,10,66.812872,33.80453,2627.164063,0,0,0,1,1,1,1,35,0,0,0,0,1,1,1,17.5536555,0.438774,50000
3,10,66.768479,33.652964,2633.744873,0,0,1,0,1,1,1,30,0,0,0,0,0,1,1,18.053337,0.93633575,12000
3,10,66.775712,33.761142,2584.734863,1,0,1,1,1,1,1,42,0,0,0,0,0,1,1,17.77817425,0.494136,5000
3,10,66.808613,33.803892,2627.164063,1,0,1,1,1,1,1,56,0,0,0,0,1,1,1,17.5536555,0.438774,12500
3,10,66.96811,33.671662,2829.038818,0,1,0,1,0,0,0,30,2,0,1,1,0,0,1,17.1697155,1.80135425,10000
3,10,66.806317,33.802237,2627.164063,0,0,1,0,1,0,1,52,0,0,0,0,1,1,1,17.5536555,0.438774,6000
3,10,66.966825,33.668833,2829.53125,0,0,1,0,0,0,1,80,0,0,0,0,1,1,1,17.256052,1.74689375,30000
3,10,66.752226,33.633915,2604.986328,0,0,1,0,1,1,1,47,0,0,0,0,0,1,1,18.21405175,0.80777225,15000
3,10,66.774295,33.7602,2584.734863,0,0,1,1,1,1,1,60,2,1,1,0,0,0,1,17.77817425,0.494136,10000
3,10,66.758128,33.641695,2626.619629,0,0,1,0,1,1,1,30,0,0,0,0,1,1,1,18.1376025,0.93365775,8000
3,10,66.808402,33.794402,2630.371826,0,0,1,1,1,1,1,38,0,0,0,0,1,1,1,17.5790515,0.464896,82500
3,10,67.005098,33.696483,2845.871338,0,0,0,1,0,1,1,30,2,1,1,0,0,0,1,16.9073935,1.96457625,7500
3,10,66.764982,33.655829,2613.112549,0,0,1,0,1,1,1,28,0,0,0,0,0,1,1,18.1203675,0.814908,15000
3,10,66.970378,33.669637,2836.337402,0,1,1,0,1,0,1,50,2,0,1,0,0,0,1,17.19092225,1.8592225,20000
3,10,66.996972,33.72011,2829.567383,0,1,1,0,1,1,1,63,0,0,0,0,0,1,1,16.9660955,1.770361,15000
3,10,66.775657,33.76114,2584.734863,0,0,1,1,0,1,1,24,2,0,1,1,0,0,1,17.77817425,0.494136,11000
3,10,66.810927,33.802023,2627.164063,0,1,0,1,0,1,1,36,0,0,0,0,1,1,1,17.5536555,0.438774,85000
3,10,66.968282,33.673037,2829.038818,0,1,1,0,1,1,1,60,0,0,0,0,0,1,1,17.1697155,1.80135425,30000
3,10,66.810587,33.801232,2627.164063,1,0,0,1,0,1,1,35,0,0,0,0,1,1,1,17.5536555,0.438774,79500
3,10,66.775026,33.627358,2648.801758,0,0,1,1,1,1,1,48,0,0,0,0,0,1,1,18.087762,1.0044595,10000
3,10,66.748225,33.632248,2618.613037,0,0,1,0,0,0,1,45,1,0,0,0,0,0,1,18.231669,0.92475075,10000
3,10,66.770768,33.652523,2633.744873,0,0,1,0,0,1,1,25,2,0,1,0,0,0,1,18.053337,0.93633575,10000
3,10,66.784963,33.813934,2587.2854,0,1,0,1,1,1,1,45,1,0,0,0,0,0,1,17.60421275,0.38973125,15000
3,10,66.811852,33.803308,2627.164063,0,0,0,1,1,1,1,65,0,0,0,0,1,1,1,17.5536555,0.438774,47500
3,10,66.789303,33.807613,2587.266846,0,1,1,0,1,1,1,57,0,0,0,0,1,1,1,17.6328145,0.41177825,22500
3,10,66.748941,33.630956,2618.613037,0,0,1,1,0,0,1,70,0,0,0,0,0,1,0,18.231669,0.92475075,10000
3,10,66.78985,33.730891,2605.323486,0,0,1,1,1,1,1,65,0,0,0,0,0,1,1,17.83529675,0.63112325,6000
3,10,66.969952,33.675903,2829.038818,0,1,1,0,0,0,1,60,0,0,0,0,0,1,1,17.1697155,1.80135425,20000
3,10,66.990652,33.718838,2819.117188,0,1,1,0,1,1,1,48,0,0,0,0,0,1,1,17.03647725,1.6752135,20000
3,10,66.970702,33.673777,2829.038818,0,1,0,1,0,0,0,30,0,0,0,0,0,1,1,17.1697155,1.80135425,15000
3,10,66.768208,33.63083,2648.801758,0,0,1,1,1,0,1,50,2,0,0,1,0,0,1,18.087762,1.0044595,17500
2,6,67.715717,33.521087,3094.877197,1,1,1,0,1,1,1,30,1,0,0,0,0,0,1,15.41441925,11.99476775,0
2,6,67.746835,33.869648,3222.562744,1,1,1,0,0,0,1,50,1,0,0,0,0,0,1,14.4967255,7.041794,0
2,6,67.397498,33.80592,3151.736084,0,0,1,0,0,1,1,60,0,0,0,0,0,1,1,14.85100075,5.11897225,0
2,6,67.701782,33.45294,3006.888184,0,1,1,0,1,1,1,57,0,0,0,0,0,1,1,15.9240055,11.56368425,0
2,6,67.688288,33.48926,3055.197021,0,1,1,1,1,0,1,63,0,0,0,0,0,1,1,15.57629775,11.90287125,0
2,6,67.850157,33.9435,3212.934326,0,1,1,0,1,0,1,45,1,0,0,0,0,0,1,14.5975475,6.4310085,0
2,6,67.717712,33.7325,3211.728271,0,1,1,0,1,0,1,43,0,0,0,0,0,1,1,14.7927605,9.20127675,0
2,6,67.69343,33.467028,3020.200684,0,1,1,0,0,1,1,45,0,0,0,0,0,1,1,15.81085725,11.687899,0
2,6,67.397455,33.806068,3151.736084,0,0,1,0,1,0,1,53,0,0,0,0,0,1,1,14.85100075,5.11897225,0
2,6,67.39755,33.806545,3151.736084,0,0,1,0,1,0,1,45,1,0,0,0,0,0,1,14.85100075,5.11897225,0
2,6,67.6853,33.470385,3029.50708,0,1,1,1,0,0,1,54,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.721177,33.658622,3193.629883,0,1,1,0,1,0,1,42,1,0,0,0,0,0,1,14.9931285,10.6723335,0
2,6,67.785687,33.779708,3208.314453,0,1,1,1,1,0,1,50,0,0,0,0,0,1,1,14.7376635,8.19865275,0
2,6,67.677747,33.575042,3158.469238,0,1,1,0,1,0,1,65,0,0,0,0,0,1,1,15.08252625,11.7644925,0
2,6,67.821542,33.86816,3207.093506,0,1,1,0,0,0,1,70,0,0,0,0,0,1,1,14.61760075,7.1165685,0
2,6,67.691958,33.465438,3020.200684,0,1,0,1,1,1,1,45,0,0,0,0,0,1,1,15.81085725,11.687899,0
2,6,67.718177,33.73264,3211.728271,0,1,1,0,0,0,1,60,0,0,0,0,0,1,1,14.7927605,9.20127675,0
2,6,67.706288,33.514373,3082.744873,0,1,1,1,1,1,1,40,1,0,0,0,0,0,1,15.484644,11.971209,0
2,6,67.721152,33.658505,3193.629883,0,1,1,0,1,0,1,37,0,0,0,0,0,1,1,14.9931285,10.6723335,0
2,6,67.71241,33.52465,3094.877197,0,1,1,0,0,0,1,55,2,0,0,1,0,0,1,15.41441925,11.99476775,0
2,6,67.820977,33.880762,3213.977295,0,1,1,0,0,0,1,40,1,0,0,0,0,0,1,14.594173,7.03614075,0
2,6,67.611635,33.891065,3249.543457,0,0,0,0,1,1,1,30,0,0,0,0,0,1,1,14.38607625,5.58135675,0
2,6,67.713087,33.473092,3044.07666,0,1,1,0,1,0,1,60,0,0,0,0,0,1,1,15.74164825,11.7583685,0
2,6,67.701998,33.481925,3033.182861,0,1,1,0,0,1,1,56,0,0,0,0,0,1,1,15.7079625,11.793336,0
2,6,67.3974983,33.80592,3151.736084,0,0,1,0,1,0,1,28,0,0,0,0,0,1,1,14.85100075,5.11897225,0
2,6,67.731445,33.708772,3206.094482,0,1,1,0,1,1,1,56,1,0,0,0,0,0,1,14.86306225,9.552658,0
2,6,67.683892,33.601525,3154.455322,0,1,1,0,1,0,1,45,1,0,0,0,0,0,1,15.0471505,11.4995385,0
2,6,67.725987,33.547287,3109.760986,0,1,1,0,0,0,1,70,0,0,0,0,0,1,1,15.3228495,11.967419,0
2,6,67.611635,33.891065,3249.543457,0,1,1,0,1,0,1,36,0,0,0,0,0,1,1,14.38607625,5.58135675,0
2,6,67.685142,33.470227,3029.50708,0,1,1,0,1,0,1,50,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.711928,33.4736,3044.07666,0,1,1,1,1,0,1,66,2,0,0,0,0,0,1,15.74164825,11.7583685,0
2,6,67.744913,33.868882,3222.562744,0,1,1,0,0,0,1,50,0,0,0,0,1,1,1,14.4967255,7.041794,0
2,6,67.717708,33.732012,3211.728271,0,1,1,1,1,0,1,45,1,0,0,0,0,0,1,14.7927605,9.20127675,0
2,6,67.712632,33.524655,3094.877197,0,1,1,0,1,0,1,63,0,0,0,0,0,1,1,15.41441925,11.99476775,0
2,6,67.721022,33.659108,3193.629883,0,1,1,1,1,0,1,55,0,0,0,0,0,1,1,14.9931285,10.6723335,0
2,6,67.712975,33.524665,3094.877197,0,1,1,0,1,0,1,41,0,0,0,0,0,1,1,15.41441925,11.99476775,0
2,6,67.849997,33.943522,3212.934326,0,1,1,0,1,0,1,40,2,0,0,1,0,0,1,14.5975475,6.4310085,0
2,6,67.699544,33.460792,3020.200684,0,1,1,0,1,0,1,55,0,0,0,0,0,1,1,15.81085725,11.687899,0
2,6,67.682467,33.58552,3158.535889,1,1,1,0,1,0,1,65,0,0,0,0,0,1,1,15.083295,11.67617225,0
2,6,67.40087,33.711162,3171.447998,0,0,1,0,1,1,1,45,0,0,0,0,0,1,1,14.94569875,7.0684945,0
2,6,67.763125,33.805753,3216.950439,0,1,1,1,0,0,1,46,0,0,0,0,0,1,1,14.62715725,7.8616125,0
2,6,67.683918,33.601405,3154.455322,0,1,1,1,1,0,1,30,0,0,0,0,0,1,1,15.0471505,11.4995385,0
2,6,67.611543,33.891198,3249.543457,0,0,1,1,1,0,1,55,0,0,0,0,0,1,1,14.38607625,5.58135675,0
2,6,67.746957,33.143043,2572.040771,0,0,1,1,1,1,1,26,0,0,0,0,0,1,1,18.96802,6.951469,12000
2,6,67.850122,33.94344,3212.934326,0,1,0,1,1,1,1,47,1,0,0,0,0,0,0,14.5975475,6.4310085,0
2,6,67.685142,33.470226,3029.50708,0,1,1,1,0,0,1,45,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.879324,33.893606,3208.86377,0,1,1,1,0,1,1,50,0,0,0,0,0,1,1,14.8113815,6.622172,0
2,6,67.685142,33.470226,3029.50708,0,1,0,0,0,0,1,80,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.697347,33.620767,3155.839355,0,1,1,1,0,1,1,45,0,0,0,0,0,1,1,15.049027,11.381198,0
2,6,67.685142,33.470226,3029.50708,1,1,1,1,1,0,1,41,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.785637,33.779657,3208.314453,0,1,1,0,0,1,1,60,1,0,0,0,0,0,1,14.7376635,8.19865275,0
2,6,67.832755,33.894865,3211.736572,0,1,1,0,0,0,1,55,2,0,1,1,0,0,1,14.6182355,6.8761615,0
2,6,67.879324,33.893606,3208.86377,0,1,1,1,1,0,1,50,1,0,0,0,0,0,0,14.8113815,6.622172,0
2,6,67.785502,33.78007,3208.314453,0,1,1,0,1,0,1,35,0,0,0,0,0,1,1,14.7376635,8.19865275,0
2,6,67.820897,33.880748,3213.977295,0,1,1,0,0,0,1,70,0,0,0,0,0,1,1,14.594173,7.03614075,0
2,6,67.879324,33.893606,3208.86377,0,1,1,0,1,1,1,40,0,0,0,0,0,1,1,14.8113815,6.622172,0
2,6,67.879324,33.893606,3208.86377,0,1,1,0,0,1,1,48,1,0,0,0,0,0,1,14.8113815,6.622172,0
2,6,67.6853,33.470385,3029.50708,0,1,1,1,0,0,1,56,1,0,0,0,0,0,1,15.771498,11.7286195,0
2,6,67.678502,33.584115,3165.290771,0,1,0,0,1,0,1,70,0,0,0,0,0,1,1,15.0397,11.6515475,0
2,6,67.882453,33.894767,3208.86377,0,1,1,1,1,1,1,31,0,0,0,0,0,1,1,14.8113815,6.622172,0
2,6,67.751692,33.862505,3222.562744,0,1,1,1,0,0,1,46,0,0,0,0,0,1,1,14.4967255,7.041794,0
2,6,67.685142,33.470226,3029.50708,0,1,1,1,0,0,1,45,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.746925,33.870452,3222.562744,0,1,1,0,0,0,1,42,0,0,0,0,0,1,1,14.4967255,7.041794,0
2,6,67.685142,33.470226,3029.50708,0,1,1,1,1,1,1,45,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.713035,33.472733,3044.07666,0,1,1,1,1,1,1,57,0,0,0,0,0,1,1,15.74164825,11.7583685,0
2,6,67.725553,33.54772,3109.760986,0,1,1,0,0,0,1,55,0,0,0,0,0,1,1,15.3228495,11.967419,0
2,6,67.74501,33.86888,3222.562744,0,0,1,0,1,0,1,39,0,0,0,0,0,1,1,14.4967255,7.041794,0
2,6,67.689297,33.489417,3055.197021,0,1,1,1,1,1,1,55,0,0,0,0,0,1,1,15.57629775,11.90287125,0
2,6,67.74501,33.86888,3222.562744,0,0,1,1,0,0,1,52,0,0,0,0,0,1,1,14.4967255,7.041794,0
2,6,67.678307,33.575038,3158.469238,0,1,1,0,1,1,1,52,0,0,0,0,0,1,1,15.08252625,11.7644925,0
2,6,67.713058,33.473135,3044.07666,0,1,1,0,1,1,1,40,0,0,0,0,0,1,1,15.74164825,11.7583685,0
2,6,67.746513,33.86975,3222.562744,0,1,1,1,0,0,1,65,0,0,0,0,0,1,1,14.4967255,7.041794,0
2,6,67.785773,33.779573,3208.314453,0,1,1,1,0,0,1,57,0,0,0,0,0,1,1,14.7376635,8.19865275,0
2,6,67.75277,33.859415,3222.562744,0,1,1,1,0,1,1,19,0,0,0,0,0,1,1,14.4967255,7.041794,0
2,6,67.6853,33.470385,3029.50708,0,1,1,1,1,0,1,33,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.720987,33.658892,3193.629883,0,1,1,1,0,0,1,70,0,0,0,0,0,1,1,14.9931285,10.6723335,0
2,6,67.821648,33.868183,3207.093506,1,1,1,0,0,0,1,45,1,0,0,0,0,0,1,14.61760075,7.1165685,0
2,6,67.701773,33.452812,3006.888184,0,1,1,1,1,1,1,62,0,0,0,0,0,1,1,15.9240055,11.56368425,0
2,6,67.717797,33.732203,3211.728271,0,1,1,1,1,0,1,60,0,0,0,0,0,1,1,14.7927605,9.20127675,0
2,6,67.692427,33.465795,3020.200684,0,1,1,0,1,1,1,30,0,0,0,0,0,1,1,15.81085725,11.687899,0
2,6,67.879324,33.893606,3208.86377,0,1,1,1,1,1,1,54,0,0,0,0,0,1,1,14.8113815,6.622172,0
1,6,67.683705,33.601542,3154.455322,1,1,1,0,0,0,1,60,2,0,0,0,0,0,1,15.0471505,11.4995385,0
2,6,67.70135,33.452783,3006.888184,0,0,1,0,1,0,1,30,0,0,0,0,0,1,1,15.9240055,11.56368425,0
2,6,67.785528,33.779915,3208.314453,0,0,1,0,1,0,1,50,0,0,0,0,0,1,1,14.7376635,8.19865275,0
2,6,67.652042,33.571055,3172.558838,0,1,1,0,1,1,1,30,1,0,0,0,0,0,1,14.97740125,11.75528825,0
2,6,67.721233,33.659565,3193.629883,0,1,1,1,0,0,1,60,0,0,0,0,0,1,1,14.9931285,10.6723335,0
2,6,67.832568,33.895098,3211.736572,0,1,1,0,1,0,1,50,0,0,0,0,0,1,1,14.6182355,6.8761615,0
2,6,67.700732,33.51562,3091.167969,0,1,1,1,1,0,1,45,0,0,0,0,0,1,1,15.4511505,11.982754,0
2,6,67.746908,33.869273,3222.562744,0,1,0,1,0,0,1,55,2,0,0,0,0,0,1,14.4967255,7.041794,0
2,6,67.6853,33.470385,3029.50708,0,1,1,1,0,0,1,56,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.6853,33.470385,3029.50708,0,1,1,1,0,0,1,50,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.715422,33.52124,3094.877197,0,1,1,0,1,1,1,43,0,0,0,0,0,1,1,15.41441925,11.99476775,0
2,6,67.731487,33.708772,3206.094482,0,1,1,0,1,0,1,40,1,0,0,0,0,0,1,14.86306225,9.552658,0
2,6,67.706097,33.514182,3082.744873,0,1,1,0,1,0,1,55,1,0,0,0,0,0,1,15.484644,11.971209,0
2,6,67.685142,33.470226,3029.50708,0,1,1,1,1,1,1,44,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.712932,33.47313,3044.07666,0,1,1,0,1,0,1,60,0,0,0,0,0,1,1,15.74164825,11.7583685,0
2,6,67.785792,33.779675,3208.314453,0,1,1,0,0,0,1,42,0,0,0,0,0,1,1,14.7376635,8.19865275,0
2,6,67.763173,33.805937,3216.950439,0,1,1,1,1,0,1,45,0,0,0,0,0,1,1,14.62715725,7.8616125,0
2,6,67.685142,33.470226,3029.50708,0,1,1,0,0,0,1,50,0,0,0,0,0,1,1,15.771498,11.7286195,0
2,6,67.678302,33.57504,3158.469238,0,1,1,0,1,0,1,40,1,0,0,0,0,0,1,15.08252625,11.7644925,0
2,6,67.611402,33.891018,3249.543457,0,0,1,0,1,0,1,30,0,0,0,0,0,1,1,14.38607625,5.58135675,0
